txn_id,customer_id,txn_date,txn_city,amount,merchant_name,category,status,method
2208,34,2023-02-19,Philadelphia,314.73,Comcast,Bills,Success,Debit
2209,243,2023-02-19,Houston,27.21,Chipotle,Food,Success,Credit
2210,121,2023-03-20,Miami,26.25,Walmart,Shopping,Success,Debit
2211,195,2023-02-02,Boston,174.23,Target,Shopping,Success,Debit
2212,171,2023-02-21,Miami,169.73,Amazon,Shopping,Success,Credit
2213,71,2023-05-02,Miami,99.96,Target,Shopping,Success,Debit
2214,35,2023-06-13,New Orleans,16.27,AMC Theaters,Entertainment,Success,Credit
2215,232,2023-01-12,Milwaukee,11.28,AMC Theaters,Entertainment,Success,Credit
2216,213,2023-03-02,Phoenix,10.47,Spotify,Entertainment,Failed,Debit
2217,213,2023-03-25,Phoenix,22.35,Chipotle,Food,Success,Debit
2218,72,2023-06-11,Richmond,174.58,Con Edison,Bills,Success,Debit
2219,36,2023-06-06,Phoenix,7.54,Starbucks,Food,Success,Credit
2220,152,2023-06-06,New York,188.33,Walmart,Shopping,Failed,Credit
2221,51,2023-05-21,Philadelphia,96.26,Chipotle,Food,Success,Debit
2222,78,2023-04-01,Boston,196.71,Amazon,Shopping,Success,Debit
2223,113,2023-02-06,Phoenix,125.75,Verizon,Bills,Success,Credit
2224,57,2023-02-10,Charlotte,311.01,Amazon,Shopping,Success,Credit
2225,25,2023-02-21,Detroit,349.08,Airbnb,Travel,Success,Credit
2226,143,2023-01-30,Washington,22.26,Chipotle,Food,Success,Debit
2227,238,2023-05-14,Miami,66.97,Target,Shopping,Success,Credit
2228,54,2023-01-06,New York,24.53,Target,Shopping,Success,Debit
2229,83,2023-05-18,Atlanta,174.61,Target,Shopping,Success,Credit
2230,21,2023-05-18,Baltimore,45.97,Chipotle,Food,Success,Debit
2231,161,2023-03-14,Washington,368.86,Comcast,Bills,Success,Debit
2232,130,2023-06-27,Las Vegas,13.93,Spotify,Entertainment,Success,Credit
2233,131,2023-01-02,Milwaukee,115.84,Amazon,Shopping,Success,Credit
2234,131,2023-04-11,Milwaukee,29.59,AMC Theaters,Entertainment,Success,Credit
2235,185,2023-04-22,Baltimore,328.27,Comcast,Bills,Success,Debit
2236,42,2023-03-27,Richmond,10.15,Netflix,Entertainment,Failed,Debit
2237,20,2023-05-22,Boston,8.72,Starbucks,Food,Success,Credit
2238,39,2023-03-15,Washington,18.86,Netflix,Entertainment,Success,Credit
2239,183,2023-04-13,New Orleans,90.85,Chipotle,Food,Success,Debit
2240,22,2023-01-07,Richmond,11.58,McDonalds,Food,Success,Credit
2241,76,2023-05-19,Houston,13.13,Amazon,Shopping,Success,Debit
2242,205,2023-04-14,Richmond,14.06,Spotify,Entertainment,Success,Debit
2243,15,2023-04-24,New Orleans,6.99,McDonalds,Food,Success,Credit
2244,75,2023-03-23,Chicago,321.54,Airbnb,Travel,Success,Debit
2245,39,2023-04-23,Washington,28.77,AMC Theaters,Entertainment,Success,Debit
2246,227,2023-05-10,Houston,118.23,Walmart,Shopping,Success,Debit
2247,234,2023-06-27,Atlanta,187.57,Con Edison,Bills,Success,Debit
2248,76,2023-01-29,Houston,129.58,Con Edison,Bills,Success,Debit
2249,68,2023-05-05,Baltimore,444.75,Delta Airlines,Travel,Success,Debit
2250,55,2023-02-01,Miami,12.38,McDonalds,Food,Success,Credit
2251,29,2023-03-17,Nashville,20.66,Target,Shopping,Success,Debit
2252,127,2023-01-27,Washington,706.13,Comcast,Bills,Success,Debit
2253,144,2023-04-11,Boston,8.85,McDonalds,Food,Success,Credit
2254,239,2023-04-24,Richmond,11.85,Netflix,Entertainment,Success,Credit
2255,74,2023-06-04,Detroit,89.77,Verizon,Bills,Success,Debit
2256,203,2023-04-23,New York,4.06,Starbucks,Food,Success,Credit
2257,16,2023-02-26,Phoenix,219.94,Con Edison,Bills,Success,Debit
2258,170,2023-06-24,New York,589.08,Delta Airlines,Travel,Success,Debit
2259,195,2023-02-13,Boston,78.81,Uber,Travel,Success,Credit
2260,131,2023-03-24,Milwaukee,10.24,Netflix,Entertainment,Success,Debit
2261,153,2023-01-21,Baltimore,16.57,Netflix,Entertainment,Success,Debit
2262,235,2023-04-15,Baltimore,37.97,Amazon,Shopping,Success,Credit
2263,107,2023-01-28,Charlotte,5.93,McDonalds,Food,Success,Debit
2264,111,2023-06-05,Washington,6.28,Starbucks,Food,Success,Credit
2265,143,2023-02-06,Washington,5.65,Starbucks,Food,Success,Credit
2266,28,2023-05-13,Los Angeles,21.83,Chipotle,Food,Failed,Credit
2267,222,2023-05-09,Richmond,10.17,Netflix,Entertainment,Success,Debit
2268,109,2023-06-08,Chicago,105.54,Target,Shopping,Success,Credit
2269,69,2023-01-31,Philadelphia,140.07,Con Edison,Bills,Failed,Credit
2270,93,2023-04-20,Washington,9.71,Starbucks,Food,Success,Credit
2271,247,2023-02-10,Las Vegas,11.8,McDonalds,Food,Success,Credit
2272,3,2023-04-03,Atlanta,822.8,Airbnb,Travel,Success,Credit
2273,192,2023-06-17,Chicago,14.16,Netflix,Entertainment,Success,Credit
2274,128,2023-01-27,Boston,7.8,McDonalds,Food,Success,Debit
2275,96,2023-01-28,Las Vegas,48.3,Comcast,Bills,Failed,Debit
2276,141,2023-05-20,Chicago,120.68,Verizon,Bills,Success,Debit
2277,247,2023-06-04,Las Vegas,84.18,Verizon,Bills,Success,Credit
2278,222,2023-04-15,Richmond,14.94,Spotify,Entertainment,Success,Credit
2279,74,2023-02-02,Detroit,122.81,Walmart,Shopping,Success,Debit
2280,221,2023-02-18,Miami,14.68,Netflix,Entertainment,Failed,Credit
2281,30,2023-03-23,New York,16.7,Netflix,Entertainment,Success,Credit
2282,94,2023-01-12,Boston,165.45,Delta Airlines,Travel,Success,Debit
2283,143,2023-04-19,Washington,26.49,AMC Theaters,Entertainment,Success,Credit
2284,129,2023-04-09,Phoenix,14.76,Spotify,Entertainment,Success,Credit
2285,232,2023-01-03,Milwaukee,125.71,Target,Shopping,Success,Debit
2286,136,2023-04-19,New York,4.16,Starbucks,Food,Success,Debit
2287,155,2023-06-27,Richmond,127.62,Con Edison,Bills,Failed,Credit
2288,113,2023-06-30,Phoenix,7.05,Starbucks,Food,Success,Credit
2289,107,2023-02-23,Charlotte,81.85,Amazon,Shopping,Success,Credit
2290,213,2023-04-26,Phoenix,26.86,AMC Theaters,Entertainment,Failed,Debit
2291,121,2023-01-04,Miami,134.84,Con Edison,Bills,Success,Debit
2292,180,2023-04-15,Phoenix,3.07,Starbucks,Food,Success,Credit
2293,197,2023-01-21,Las Vegas,11.96,McDonalds,Food,Failed,Debit
2294,5,2023-06-24,Detroit,517.36,Delta Airlines,Travel,Success,Debit
2295,136,2023-03-29,New York,441.76,Comcast,Bills,Success,Debit
2296,213,2023-05-15,Phoenix,40.67,Walmart,Shopping,Success,Credit
2297,52,2023-01-09,Orlando,154.19,Con Edison,Bills,Failed,Debit
2298,212,2023-01-23,Boston,755.62,Airbnb,Travel,Success,Debit
2299,83,2023-05-01,Atlanta,469.07,Amazon,Shopping,Success,Debit
2300,236,2023-01-11,Philadelphia,293.05,Amazon,Shopping,Success,Debit
2301,94,2023-06-21,Boston,118.59,Con Edison,Bills,Success,Debit
2302,30,2023-06-12,New York,18.85,Netflix,Entertainment,Success,Credit
2303,35,2023-05-26,New Orleans,344.46,Delta Airlines,Travel,Success,Credit
2304,91,2023-04-03,Chicago,7.56,McDonalds,Food,Success,Credit
2305,209,2023-06-14,Chicago,16.41,Netflix,Entertainment,Success,Credit
2306,60,2023-06-25,Houston,14.08,Netflix,Entertainment,Success,Credit
2307,178,2023-04-21,Washington,14.42,Spotify,Entertainment,Success,Credit
2308,39,2023-02-03,Washington,81.22,Walmart,Shopping,Success,Debit
2309,61,2023-02-19,Washington,140.72,Target,Shopping,Success,Credit
2310,156,2023-03-30,Orlando,176.8,Walmart,Shopping,Failed,Debit
2311,57,2023-06-14,Charlotte,558.44,Comcast,Bills,Success,Credit
2312,111,2023-01-06,Washington,62.02,Uber,Travel,Success,Credit
2313,210,2023-01-02,Houston,167.98,Con Edison,Bills,Success,Debit
2314,131,2023-01-22,Milwaukee,70.39,Target,Shopping,Success,Debit
2315,105,2023-06-08,Richmond,155.28,Walmart,Shopping,Success,Debit
2316,24,2023-04-10,Miami,9.24,Spotify,Entertainment,Success,Debit
2317,101,2023-06-21,Philadelphia,50.27,Verizon,Bills,Success,Debit
2318,171,2023-05-22,Miami,118.73,Target,Shopping,Success,Credit
2319,90,2023-06-11,Detroit,26.95,AMC Theaters,Entertainment,Success,Debit
2320,220,2023-05-28,New York,446.67,Delta Airlines,Travel,Success,Debit
2321,67,2023-05-31,Atlanta,11.99,McDonalds,Food,Success,Debit
2322,130,2023-04-25,Las Vegas,34.5,Chipotle,Food,Success,Debit
2323,122,2023-04-26,Richmond,197.26,Target,Shopping,Success,Debit
2324,103,2023-06-17,Baltimore,3.9,Starbucks,Food,Success,Debit
2325,54,2023-05-07,New York,710.69,Airbnb,Travel,Success,Debit
2326,210,2023-03-14,Houston,105.03,Target,Shopping,Success,Credit
2327,205,2023-03-22,Richmond,26.19,AMC Theaters,Entertainment,Success,Credit
2328,72,2023-03-23,Richmond,9.49,Starbucks,Food,Success,Credit
2329,76,2023-01-02,Houston,33.96,Chipotle,Food,Success,Debit
2330,131,2023-06-21,Milwaukee,186.25,Airbnb,Travel,Success,Credit
2331,112,2023-05-18,Boston,13.75,Netflix,Entertainment,Success,Credit
2332,248,2023-03-22,Milwaukee,109.55,Con Edison,Bills,Success,Debit
2333,43,2023-06-08,Atlanta,176.23,Walmart,Shopping,Success,Credit
2334,224,2023-03-22,Charlotte,9.75,Spotify,Entertainment,Success,Credit
2335,155,2023-03-07,Richmond,11.01,Uber,Travel,Failed,Credit
2336,175,2023-04-02,Detroit,27.36,AMC Theaters,Entertainment,Success,Credit
2337,148,2023-05-31,New Orleans,73.29,Con Edison,Bills,Success,Debit
2338,64,2023-02-15,Las Vegas,64.2,Target,Shopping,Success,Credit
2339,215,2023-02-15,Milwaukee,14.19,Netflix,Entertainment,Success,Credit
2340,94,2023-04-14,Boston,61.44,Amazon,Shopping,Success,Debit
2341,3,2023-01-21,Atlanta,716.43,Comcast,Bills,Success,Debit
2342,5,2023-02-14,Detroit,326.8,Airbnb,Travel,Success,Debit
2343,122,2023-06-19,Richmond,10.19,Netflix,Entertainment,Success,Debit
2344,200,2023-02-07,Atlanta,22.78,Chipotle,Food,Success,Debit
2345,121,2023-01-12,Miami,10.95,Netflix,Entertainment,Success,Credit
2346,189,2023-06-08,Richmond,11.73,McDonalds,Food,Success,Debit
2347,25,2023-03-26,Detroit,133.96,Target,Shopping,Success,Credit
2348,65,2023-01-14,Milwaukee,65.01,Walmart,Shopping,Failed,Debit
2349,189,2023-06-15,Richmond,194.45,Target,Shopping,Success,Debit
2350,189,2023-02-12,Richmond,108.87,Amazon,Shopping,Success,Debit
2351,150,2023-06-21,Baltimore,189.02,Con Edison,Bills,Success,Debit
2352,104,2023-04-20,Miami,27.56,AMC Theaters,Entertainment,Success,Debit
2353,232,2023-01-09,Milwaukee,901.9,Airbnb,Travel,Success,Debit
2354,149,2023-01-26,Atlanta,484.1,Delta Airlines,Travel,Success,Credit
2355,5,2023-01-17,Detroit,286.12,Airbnb,Travel,Success,Credit
2356,158,2023-06-16,Detroit,57.62,Uber,Travel,Success,Credit
2357,190,2023-04-18,Charlotte,299.26,Comcast,Bills,Success,Credit
2358,96,2023-02-02,Las Vegas,106.3,Verizon,Bills,Failed,Credit
2359,199,2023-02-28,New Orleans,175.49,Walmart,Shopping,Success,Credit
2360,81,2023-01-18,Milwaukee,244.95,Airbnb,Travel,Success,Debit
2361,192,2023-05-02,Chicago,948.1,Airbnb,Travel,Success,Credit
2362,227,2023-02-13,Houston,11.79,Spotify,Entertainment,Success,Debit
2363,103,2023-03-21,Baltimore,104.41,Verizon,Bills,Success,Credit
2364,104,2023-04-14,Miami,14.82,McDonalds,Food,Success,Credit
2365,19,2023-02-24,Washington,243.08,Con Edison,Bills,Success,Debit
2366,245,2023-02-24,Boston,45.96,Verizon,Bills,Success,Credit
2367,68,2023-05-11,Baltimore,149.35,Walmart,Shopping,Success,Debit
2368,15,2023-02-25,New Orleans,18.08,Chipotle,Food,Success,Debit
2369,179,2023-03-29,Boston,10.24,Netflix,Entertainment,Success,Credit
2370,45,2023-02-21,Detroit,441.24,Comcast,Bills,Success,Credit
2371,185,2023-05-05,Baltimore,828.35,Comcast,Bills,Success,Credit
2372,20,2023-06-26,Boston,375.28,Comcast,Bills,Success,Credit
2373,48,2023-04-20,Los Angeles,165,Con Edison,Bills,Success,Credit
2374,13,2023-02-01,Houston,8,McDonalds,Food,Success,Debit
2375,114,2023-02-21,Las Vegas,868.18,Comcast,Bills,Success,Debit
2376,48,2023-03-27,Los Angeles,29.45,AMC Theaters,Entertainment,Failed,Credit
2377,207,2023-04-09,Charlotte,12.65,McDonalds,Food,Success,Credit
2378,61,2023-06-20,Washington,11.42,Spotify,Entertainment,Success,Debit
2379,74,2023-04-25,Detroit,59.06,Uber,Travel,Success,Credit
2380,30,2023-01-13,New York,30.48,AMC Theaters,Entertainment,Success,Credit
2381,122,2023-02-18,Richmond,9.81,Starbucks,Food,Success,Credit
2382,143,2023-01-17,Washington,271.13,Amazon,Shopping,Success,Credit
2383,4,2023-05-10,Miami,484.8,Airbnb,Travel,Success,Debit
2384,48,2023-05-24,Los Angeles,18.65,Netflix,Entertainment,Success,Credit
2385,49,2023-04-23,Nashville,3.57,Starbucks,Food,Success,Debit
2386,55,2023-05-16,Miami,225.28,Airbnb,Travel,Success,Debit
2387,99,2023-06-21,Atlanta,513.99,Comcast,Bills,Success,Debit
2388,232,2023-03-19,Milwaukee,167.96,Walmart,Shopping,Success,Credit
2389,33,2023-06-20,Houston,90.34,Verizon,Bills,Success,Credit
2390,172,2023-04-25,Richmond,77.32,Uber,Travel,Success,Debit
2391,167,2023-02-27,Atlanta,167.9,Con Edison,Bills,Success,Debit
2392,31,2023-03-26,Newark,22.28,Chipotle,Food,Failed,Debit
2393,229,2023-01-06,Boston,186.15,Delta Airlines,Travel,Success,Credit
2394,160,2023-04-18,Houston,55.48,Uber,Travel,Success,Debit
2395,98,2023-01-18,New Orleans,879.95,Airbnb,Travel,Success,Credit
2396,245,2023-02-11,Boston,233.05,Con Edison,Bills,Success,Credit
2397,10,2023-01-15,New York,307.15,Delta Airlines,Travel,Success,Credit
2398,232,2023-02-01,Milwaukee,141.84,Walmart,Shopping,Success,Credit
2399,91,2023-02-13,Chicago,111.84,Target,Shopping,Success,Debit
2400,181,2023-05-21,Las Vegas,113.29,Walmart,Shopping,Success,Debit
2401,59,2023-03-24,Chicago,94.4,Walmart,Shopping,Success,Debit
2402,164,2023-01-24,Las Vegas,19.3,Netflix,Entertainment,Success,Credit
2403,152,2023-03-06,New York,175.82,Target,Shopping,Failed,Debit
2404,231,2023-01-06,Las Vegas,249.58,Airbnb,Travel,Success,Credit
2405,102,2023-02-03,New York,16.95,Netflix,Entertainment,Success,Debit
2406,93,2023-05-14,Washington,133.48,Delta Airlines,Travel,Success,Credit
2407,133,2023-02-13,Atlanta,23.43,Chipotle,Food,Success,Credit
2408,165,2023-06-01,Milwaukee,8.5,Starbucks,Food,Success,Debit
2409,230,2023-04-07,Phoenix,12.74,McDonalds,Food,Success,Credit
2410,32,2023-03-11,Columbus,7.33,Starbucks,Food,Success,Credit
2411,248,2023-01-21,Milwaukee,58.17,Uber,Travel,Success,Debit
2412,123,2023-03-17,Charlotte,353.01,Comcast,Bills,Success,Credit
2413,167,2023-03-16,Atlanta,206.06,Con Edison,Bills,Success,Debit
2414,193,2023-04-07,Houston,227.03,Con Edison,Bills,Success,Credit
2415,226,2023-04-07,Chicago,866.48,Airbnb,Travel,Success,Credit
2416,179,2023-03-15,Boston,8.36,Starbucks,Food,Success,Credit
2417,243,2023-01-01,Houston,11.96,Spotify,Entertainment,Failed,Debit
2418,177,2023-02-01,Houston,252.87,Delta Airlines,Travel,Success,Debit
2419,175,2023-06-07,Detroit,19.54,Netflix,Entertainment,Success,Debit
2420,48,2023-02-20,Los Angeles,296.5,Amazon,Shopping,Success,Credit
2421,204,2023-03-27,Miami,9.83,Spotify,Entertainment,Success,Credit
2422,122,2023-06-28,Richmond,142.63,Target,Shopping,Success,Debit
2423,123,2023-01-11,Charlotte,488.68,Airbnb,Travel,Success,Debit
2424,241,2023-05-04,Detroit,226.22,Con Edison,Bills,Success,Credit
2425,26,2023-02-05,Chicago,120.54,Walmart,Shopping,Success,Credit
2426,183,2023-04-16,New Orleans,149.79,Verizon,Bills,Success,Credit
2427,123,2023-03-02,Charlotte,15.66,Uber,Travel,Success,Credit
2428,223,2023-04-26,Orlando,19.25,Chipotle,Food,Success,Credit
2429,145,2023-06-15,Phoenix,5.58,Starbucks,Food,Success,Debit
2430,95,2023-01-15,Phoenix,177.13,Walmart,Shopping,Success,Debit
2431,78,2023-03-27,Boston,57.95,Verizon,Bills,Success,Debit
2432,15,2023-02-12,New Orleans,48.12,Chipotle,Food,Success,Credit
2433,54,2023-02-05,New York,12.46,Spotify,Entertainment,Success,Credit
2434,150,2023-05-15,Baltimore,9.17,McDonalds,Food,Success,Debit
2435,200,2023-01-07,Atlanta,11.86,Netflix,Entertainment,Success,Debit
2436,105,2023-02-10,Richmond,587.03,Comcast,Bills,Success,Debit
2437,194,2023-01-23,Washington,77.22,Chipotle,Food,Success,Credit
2438,67,2023-04-02,Atlanta,6.61,Starbucks,Food,Success,Credit
2439,163,2023-05-13,Phoenix,100.34,Target,Shopping,Success,Debit
2440,107,2023-01-17,Charlotte,11.95,Netflix,Entertainment,Success,Credit
2441,9,2023-03-04,Nashville,15.26,Netflix,Entertainment,Failed,Debit
2442,13,2023-04-25,Houston,88.99,Verizon,Bills,Success,Debit
2443,231,2023-04-14,Las Vegas,80.83,Target,Shopping,Success,Credit
2444,9,2023-04-05,Nashville,312.86,Comcast,Bills,Success,Credit
2445,36,2023-06-20,Phoenix,27.37,Chipotle,Food,Success,Credit
2446,177,2023-06-25,Houston,23.38,AMC Theaters,Entertainment,Success,Debit
2447,54,2023-03-13,New York,6.66,Starbucks,Food,Failed,Debit
2448,209,2023-02-14,Chicago,156.4,Target,Shopping,Success,Credit
2449,7,2023-02-09,Charlotte,9.07,Starbucks,Food,Success,Credit
2450,30,2023-05-09,New York,117.73,Target,Shopping,Success,Debit
2451,204,2023-01-17,Miami,12.85,Spotify,Entertainment,Success,Debit
2452,19,2023-02-21,Washington,25.95,AMC Theaters,Entertainment,Success,Credit
2453,206,2023-06-26,Orlando,23.02,Chipotle,Food,Success,Debit
2454,229,2023-04-12,Boston,140.94,Verizon,Bills,Success,Debit
2455,67,2023-01-14,Atlanta,957.79,Comcast,Bills,Success,Credit
2456,48,2023-02-14,Los Angeles,162.45,Walmart,Shopping,Success,Credit
2457,112,2023-06-15,Boston,6.76,Starbucks,Food,Success,Credit
2458,223,2023-06-26,Orlando,14.6,Netflix,Entertainment,Success,Credit
2459,89,2023-04-21,Charlotte,83.52,Con Edison,Bills,Success,Credit
2460,225,2023-05-04,Detroit,22.29,AMC Theaters,Entertainment,Success,Debit
2461,44,2023-03-12,Miami,45.03,Chipotle,Food,Success,Debit
2462,117,2023-03-31,Atlanta,186.01,Target,Shopping,Success,Credit
2463,19,2023-05-10,Washington,13.32,Spotify,Entertainment,Failed,Debit
2464,193,2023-01-21,Houston,12.91,Netflix,Entertainment,Success,Debit
2465,56,2023-04-12,Richmond,17.52,Netflix,Entertainment,Success,Credit
2466,86,2023-03-06,New York,645.45,Comcast,Bills,Success,Credit
2467,67,2023-05-31,Atlanta,150.62,Amazon,Shopping,Success,Credit
2468,122,2023-04-07,Richmond,27.62,AMC Theaters,Entertainment,Success,Credit
2469,116,2023-02-09,New Orleans,249.9,Delta Airlines,Travel,Success,Credit
2470,186,2023-03-10,Philadelphia,206.7,Con Edison,Bills,Success,Credit
2471,200,2023-02-07,Atlanta,28.41,AMC Theaters,Entertainment,Success,Credit
2472,140,2023-03-02,Detroit,36.15,AMC Theaters,Entertainment,Success,Debit
2473,204,2023-05-23,Miami,10.9,Spotify,Entertainment,Success,Debit
2474,81,2023-02-25,Milwaukee,136.29,Amazon,Shopping,Success,Debit
2475,117,2023-01-09,Atlanta,26.33,Chipotle,Food,Success,Debit
2476,153,2023-04-18,Baltimore,6.35,McDonalds,Food,Success,Credit
2477,192,2023-01-12,Chicago,13.51,Netflix,Entertainment,Success,Debit
2478,122,2023-01-12,Richmond,974.79,Airbnb,Travel,Success,Credit
2479,160,2023-05-28,Houston,25.17,AMC Theaters,Entertainment,Success,Debit
2480,121,2023-03-13,Miami,261.22,Delta Airlines,Travel,Success,Credit
2481,163,2023-01-07,Phoenix,10.87,McDonalds,Food,Success,Debit
2482,170,2023-03-26,New York,116.02,Con Edison,Bills,Success,Debit
2483,127,2023-03-06,Washington,745.41,Airbnb,Travel,Success,Credit
2484,175,2023-02-27,Detroit,85.12,Amazon,Shopping,Success,Credit
2485,192,2023-02-21,Chicago,9.39,McDonalds,Food,Success,Credit
2486,25,2023-01-03,Detroit,194.13,Con Edison,Bills,Success,Debit
2487,187,2023-05-31,New York,239.98,Con Edison,Bills,Success,Debit
2488,107,2023-03-23,Charlotte,12.54,Netflix,Entertainment,Success,Credit
2489,104,2023-01-06,Miami,17.22,Netflix,Entertainment,Success,Debit
2490,108,2023-06-06,Detroit,34.06,Verizon,Bills,Failed,Debit
2491,236,2023-01-26,Philadelphia,239.45,Amazon,Shopping,Success,Debit
2492,204,2023-03-26,Miami,9.47,Spotify,Entertainment,Success,Debit
2493,189,2023-01-08,Richmond,43.1,Amazon,Shopping,Success,Credit
2494,88,2023-05-13,Richmond,8.95,Starbucks,Food,Success,Debit
2495,141,2023-02-10,Chicago,247.36,Con Edison,Bills,Failed,Credit
2496,137,2023-03-07,Miami,16.29,Netflix,Entertainment,Success,Debit
2497,173,2023-06-03,Orlando,13.97,McDonalds,Food,Success,Credit
2498,141,2023-01-28,Chicago,163.67,Con Edison,Bills,Success,Debit
2499,150,2023-03-29,Baltimore,5.35,McDonalds,Food,Success,Credit
2500,208,2023-03-12,Detroit,395.07,Delta Airlines,Travel,Success,Credit
2501,135,2023-02-18,Philadelphia,17.99,Netflix,Entertainment,Success,Debit
2502,181,2023-01-12,Las Vegas,5.96,McDonalds,Food,Success,Debit
2503,171,2023-06-17,Miami,21.5,Chipotle,Food,Success,Debit
2504,1,2023-04-17,Baltimore,25.6,AMC Theaters,Entertainment,Success,Credit
2505,191,2023-04-01,Detroit,95,Verizon,Bills,Success,Credit
2506,99,2023-02-25,Atlanta,4.88,Starbucks,Food,Success,Debit
2507,157,2023-01-27,Charlotte,60.44,Con Edison,Bills,Success,Debit
2508,210,2023-03-04,Houston,24.97,Chipotle,Food,Success,Credit
2509,183,2023-04-12,New Orleans,9.84,Spotify,Entertainment,Failed,Debit
2510,71,2023-01-06,Miami,333.83,Delta Airlines,Travel,Success,Credit
2511,35,2023-06-14,New Orleans,307.13,Comcast,Bills,Success,Debit
